,name,price,total sales/mil,release date,developer,genre,rating,user rating,age,platforms,number of players
540,The Legend of Alon D'ar,,,"Dec  4, 2001",Stormfront Studios,Role-Playing/Action RPG,43.0,6.3,T,PS2,1-2
541,Jeremy McGrath Supercross 2000,,,"Sep 29, 1999",Acclaim,Driving/Racing/Motorcycle/Motocross,43.0,8.0,E,Dreamcast,-
542,Venetica,36.31,0.13,"Jan 11, 2011",Deck 13,Role-Playing/Third-Person/Third-Person/General,42.0,7.3,T,X360,No Online Multiplayer
543,One Piece: Romance Dawn,57.0,0.08,"Feb 11, 2014","Three Rings, Bandai Namco Games",Role-Playing/General/General,42.0,6.8,T,3DS,No Online Multiplayer
544,Game Tycoon,None,1.7,"Mar 22, 2006",Tri Synergy,Strategy/Tycoon/Management/Tycoon/Business / Tycoon,42.0,3.4,E10+,PC,-
545,Iron Man,18.56,0.68,"May  2, 2008",Secret Level,Action/Action Adventure/General/General,42.0,6.1,T,PS3,No Online Multiplayer
546,Ghostbusters: Sanctum of Slime,77.0,,"Mar 22, 2011",Behavior Studios,Action Adventure/Modern/Sci-Fi/Sci-Fi/General,42.0,3.4,E10+,PS3,-
547,Stormrise,4.22,0.02,"Mar 24, 2009",Creative Assembly,Strategy/Real-Time/Sci-Fi/Sci-Fi/General,42.0,4.9,M,PC,Up to 8
548,Star Trek The Video Game,69.12,,"Apr 23, 2013",Digital Extremes,Action Adventure/Sci-Fi/Sci-Fi/General,42.0,2.6,T,X360,-
549,Touhou Kobuto V: Burst Battle,22.22,0.03,"Oct 10, 2017",CUBETYPE,Action/Fighting/3D,42.0,3.5,T,PS4,2
550,Mission: Impossible: Operation Surma,,,"Dec  2, 2003",M4 Limited,Action/Platformer/2D,42.0,-,T,Game Boy Advance,1 Player
551,Dino Island,,,"Aug 24, 2002","Monte Cristo Multimedia, Monte Cristo",Strategy/Tycoon/Management/Tycoon/Business / Tycoon,42.0,7.6,E,PC,-
552,Jazz and Faust,,,"Jun 13, 2002",Saturn+,Adventure/3D/First-Person/Modern,42.0,-,T,PC,1 Player
553,The Sopranos: Road to Respect,34.79,,"Nov  7, 2006",7 Studios,Action Adventure/Modern,42.0,5.2,M,PS2,1 Player
554,Final Fight: Streetwise,36.65,,"Feb 28, 2006",Secret Level,Action/Beat-'Em-Up,42.0,6.6,M,Xbox,1-2
555,G.I. Joe: The Rise of Cobra,11.0,0.24,"Aug  4, 2009",Double Helix Games,Action/General/General/Shooter/Third-Person/Arcade,42.0,4.7,T,X360,1-2
556,Fear Effect Sedna,None,,"Mar  6, 2018",Sushee,Role-Playing/General,42.0,5.3,M,PC,No Online Multiplayer
557,Block Factory,9.5,,"Apr 26, 2012",Enjoy Gaming,Miscellaneous/Puzzle/General/Puzzle/General,42.0,5.3,E,3DS,-
558,Time and Eternity,13.99,0.17,"Jul 16, 2013","Image Epoch, Imageepoch",Role-Playing/Console-style RPG/Console-style RPG/Japanese-Style,42.0,5.4,T,PS3,No Online Multiplayer
559,The Elder Scrolls: Blades,None,,"May 14, 2020",Bethesda Game Studios,Role-Playing/Western-Style,42.0,2.5,T,NS,Online Multiplayer
560,MC Groovz Dance Craze,,,"Nov 22, 2004",Mad Catz,Miscellaneous/Rhythm/Dancing,42.0,6.8,E,GameCube,1-2
561,Bloodforge,None,,"Apr 25, 2012","Climax Group, Climax Studios",Action/General/General,42.0,7.3,M,X360,-
562,Taxi Chaos,31.0,,"Feb 23, 2021","Team6 Game Studios, Lion Castle",Simulation/Racing/Arcade/Vehicle/Automobile/Civilian,42.0,6.6,E10+,PS4,No Online Multiplayer
563,ArchLord,10.0,,"Oct  3, 2006",NHN Corporation,Role-Playing/Massively Multiplayer Online/Massively Multiplayer/Fantasy/Fantasy,42.0,5.7,T,PC,Massively Multiplayer
564,Contra: Rogue Corps,26.54,,"Sep 24, 2019","Konami, Toylogic Inc.",Action/Shooter/Shoot-'Em-Up/Top-Down,42.0,4.8,M,NS,Up to 8
565,Nickelodeon Kart Racers,24.84,0.09,"Oct 23, 2018","Bamtang, GameMill Entertainment",Racing/Arcade/Automobile,42.0,5.0,E,PS4,No Online Multiplayer
566,Coraline,85.0,0.05,"Jan 27, 2009","Papaya Studios, Papaya Studio",Adventure/General/General,42.0,6.1,E10+,Wii,-
567,Beyond the Law: The Third Wave,,,"Apr  2, 2004",Magnum Games,Action/Shooter/Third-Person/Tactical/Modern,42.0,4.2,T,PC,1 Player
568,Clash of the Titans,6.57,0.16,"Jul 27, 2010",Game Republic,Action Adventure/Historic/General/Historic,42.0,4.0,T,X360,No Online Multiplayer
569,Brave: A Warrior's Tale,9.57,0.06,"Aug  4, 2009",Collision Studios,Action/Action Adventure/Platformer/General/Historic/3D,42.0,5.0,E10+,X360,1 Player
570,Gleamlight,None,,"Aug 20, 2020",DICO,Action/Platformer/2D,42.0,2.8,-,NS,No Online Multiplayer
571,Zumba Fitness: Join the Party,None,,"Nov 18, 2010","Pipeworks Software, Inc.",Sports/Miscellaneous/General/Exercise / Fitness,42.0,5.5,E,X360,Up to 8
572,Turning Point: Fall of Liberty,8.95,0.24,"Feb 26, 2008",Spark Unlimited,Action/Shooter/Shooter/First-Person/Historic/Historic/Arcade,42.0,5.4,T,PS3,Up to 8
573,SPRay,None,0.04,"Dec  3, 2008",EKO Software,Action Adventure/Fantasy/General/Fantasy,42.0,4.7,E10+,Wii,No Online Multiplayer
574,Werewolf: The Apocalypse - Earthblood,28.04,,"Feb  4, 2021",Cyanide,Role-Playing/Action RPG,42.0,4.0,M,PS4,No Online Multiplayer
575,KURSK,18.2,,"Nov  7, 2018",Jujubee,Action Adventure/Survival,42.0,3.9,-,PC,No Online Multiplayer
576,Hello Neighbor,15.0,0.42,"Dec  8, 2017",tinyBuild,Action/Adventure/General/3D/First-Person,42.0,4.7,E10+,XOne,No Online Multiplayer
577,Steel Horizon,11.8,0.01,"Mar 20, 2007","Climax Group, Climax Studios",Strategy/Turn-Based/Wargame/Turn-Based/General,42.0,5.8,E10+,DS,2  Online
578,Stranger,40.61,0.15,"Mar 26, 2008",Fireglow,Strategy/Real-Time/Fantasy/General/Fantasy,42.0,4.5,T,PC,8  Online
579,Rock Revolution,5.1,0.27,"Oct 15, 2008","Zoe Mode, HB Studios Multimedia",Action/Miscellaneous/Rhythm/Music/Music,42.0,6.6,T,PS3,6  Online
580,MX vs. ATV Supercross Encore,15.91,0.06,"Oct 27, 2015",Rainbow Studios,Racing/General/Arcade/Automobile,42.0,4.2,E,PS4,Up to 12
581,CSI: Crime Scene Investigation: Fatal Conspiracy,None,,"Oct 26, 2010",Telltale Games,Adventure/General/General,42.0,4.8,M,X360,No Online Multiplayer
582,Go! Sports Skydiving,None,,"Feb  7, 2008",Light Weight,Sports/Alternative/Individual/Other/Other,42.0,4.0,E,PS3,4  Online
583,Prison Break: The Conspiracy,48.18,0.25,"Mar 30, 2010",ZootFly,Adventure/General/General,42.0,4.2,T,PS3,No Online Multiplayer
584,Smashing Drive,,,"May 13, 2002",Namco,Driving/Racing/Futuristic,42.0,-,T,Xbox,1-2
585,ATV: Quad Power Racing,,,"Aug 23, 2000",Climax Group,Driving/Racing/Rally / Offroad,42.0,4.5,E,PlayStation,1-2
586,TMNT,69.0,0.04,"Mar 20, 2007",Ubisoft Quebec,Action/Beat-'Em-Up/Beat-'Em-Up/2D/3D,42.0,3.6,E10+,DS,1-2
587,Arcania: The Complete Tale,9.41,,"Aug 30, 2013",Spellbound,PC-style RPG/Western-Style/Role-Playing/General/Action RPG,42.0,4.6,T,PS3,No Online Multiplayer
588,Xiaolin Showdown,16.99,,"Nov 14, 2006",BottleRocket Entertainment,Action/Beat-'Em-Up,42.0,5.9,E10+,PS2,1-4
589,Tennis World Tour,16.11,0.04,"May 22, 2018",Bigben Interactive,Sports/Individual/Tennis,42.0,1.8,E,XOne,2
590,Hellboy: The Science of Evil,18.8,0.04,"Jun 24, 2008",Krome Studios,Action/Action Adventure/Beat-'Em-Up/Beat-'Em-Up/Linear,42.0,6.5,T,PSP,-
591,Spider-Man 2: The Game,,,"Jun 28, 2004",Fizz Factor,Action Adventure/Sci-Fi/Sci-Fi/General,42.0,3.8,E,PC,1 Player
592,Star Trek: Shattered Universe,,,"Jan 13, 2004",Starsphere Interactive,Simulation/Sci-Fi/Large Spaceship,42.0,8.3,E,PS2,1 Player
593,Iron Man 2,20.42,0.33,"May  4, 2010",High Voltage Software,Action/Action Adventure/General/General,41.0,4.3,T,Wii,No Online Multiplayer
594,Winter Sports 2: The Next Challenge,7.45,0.07,"Nov 18, 2008",49Games,Sports/Alternative/Individual/Skiing/Skiing/Ski / Snowboard,41.0,-,E,X360,-
595,Deca Sports 3,26.52,0.23,"Oct 26, 2010","Hudson, NATSUME ATARI Inc.",Sports/General/General/Individual/Athletics,41.0,-,E,Wii,2
596,Rugby 18,10.76,0.06,"Oct 24, 2017",Koch Media,Sports/Team/Rugby,41.0,3.6,E,PS4,2
597,Legacy: Dark Shadows,,,"Nov 19, 2004",Razbor Studios,Adventure/3D/First-Person/Fantasy/Third-Person/Fantasy,41.0,3.7,T,PC,No Online Multiplayer
598,Planet of the Apes,,,"Sep 19, 2001",Visiware Studios,Action/Action Adventure/General/General,41.0,4.0,T,PC,1 Player
599,Iron Man 2,20.42,0.27,"May  4, 2010",Sega Studios San Francisco,Action/Action Adventure/General/General,41.0,5.8,T,X360,1 Player
600,Wayward Manor,22.67,,"Jul 15, 2014",Moonshark,General/General/Adventure/Puzzle/Action/Point-and-Click,41.0,4.4,-,PC,No Online Multiplayer
601,Things on Wheels,None,,"May 12, 2010",Load Inc.,Driving/Racing/Arcade/Arcade/Automobile,41.0,6.0,E,X360,1-4
602,Cyberball 2072,69.99,,"Sep  5, 2007",Digital Eclipse,Sports/General/General/Team/Futuristic,41.0,8.1,E,X360,2  Online
603,Transformers: Cybertron Adventures,10.23,0.27,"Jun 22, 2010",Next Level Games,Action/Action Adventure/Sci-Fi/Sci-Fi/General/Shooter/Third-Person/Arcade,41.0,6.0,T,Wii,-
604,25 to Life,29.64,,"Jan 17, 2006","Ritual Entertainment, Avalanche Software",Action/Shooter/Third-Person/Modern,41.0,7.3,M,Xbox,16  Online
605,Arcania: Fall of Setarrif,28.0,,"Oct 24, 2011",Spellbound,Role-Playing/PC-style RPG/General/Action RPG/PC-style RPG,41.0,1.9,T,PC,No Online Multiplayer
606,Damnation,None,0.01,"May 22, 2009",Blue Omega,Action/Shooter/Shooter/Third-Person/Sci-Fi/Sci-Fi/Arcade,41.0,4.2,M,PC,-
607,Wacky Races: Crash & Dash,10.63,0.21,"Jun 17, 2008",Farmind Ltd,Driving/Racing/Arcade/Kart/Other/Kart,41.0,6.0,E,DS,4  Online
608,One Way Trip,None,,"Aug 30, 2016",Beret Applications LLC,Action/General,41.0,4.3,M,PS4,-
609,Alien Blast: The Encounter,,,"Feb  9, 2004",Made by Kiddies,Action/Shooter/Shooter/First-Person/Sci-Fi/Sci-Fi,41.0,3.9,T,PC,1-4
610,Robot Arena,,,"Apr  1, 2001",Gabriel Interactive,Strategy/Breeding/Constructing/General/Breeding/Constructing,41.0,7.0,E,PC,1-2
611,Rally Challenge 2000,,,"Jun 30, 2000",Europress,Driving/Racing/Rally / Offroad,41.0,6.0,E,Nintendo 64,1-4
612,Emergency Heroes,6.68,0.47,"May 27, 2008","Ubisoft Barcelona, Ubisoft Reflections",Driving/Racing/Mission-based/Arcade/Mission-based/Automobile,41.0,5.2,E10+,Wii,1-2
613,7554,96.56,,"Jul 20, 2012",Emobi Games,Action/Shooter/Shooter/First-Person/Historic/Arcade,41.0,7.2,-,PC,-
614,GT Pro Series,6.21,0.52,"Nov 14, 2006",MTO,Driving/Racing/Simulation/GT / Street/GT / Street/Automobile,41.0,4.5,E,Wii,No Online Multiplayer
615,Timeline,,,"Nov 12, 2000",Timeline Computer Entertainment,Action/General/General,41.0,5.8,E,PC,1 Player
616,MotionSports Adrenaline,17.0,0.27,"Nov  1, 2011",Ubisoft Vancouver,Sports/General/General,41.0,6.4,E,X360,No Online Multiplayer
617,"Harry Potter and the Deathly Hallows, Part 1",24.84,,"Nov 16, 2010",Electronic Arts,Action/Shooter/Shooter/Third-Person/Fantasy/Fantasy/Arcade,41.0,4.7,T,Wii,-
618,The Golden Compass,7.88,0.46,"Dec  4, 2007",Shiny Entertainment,Action Adventure/Fantasy/General/Fantasy,41.0,4.3,E10+,X360,No Online Multiplayer
619,Gungrave VR,None,0.01,"Dec 11, 2018",IGGYMOB,Action/Shooter/Light Gun,41.0,4.2,T,PS4,No Online Multiplayer
620,JASF: Jane's Advanced Strike Fighters,None,0.11,"Nov 15, 2011",Trickstar Games,Action/Simulation/Flight/Flight/Combat,41.0,4.1,T,PS3,Up to 16
621,Taito Legends Power-Up,14.1,,"May 17, 2007",Empire Oxford,Miscellaneous/Compilation/Compilation,41.0,8.3,E,PSP,1-2
622,Rapala Tournament Fishing!,13.47,0.55,"Nov 22, 2006",MagicWand,Sports/Individual/Nature/Fishing/Fishing,41.0,5.3,E,Wii,No Online Multiplayer
623,DARK,11.85,3.29,"Jul  3, 2013",Kalypso,Action Adventure/Modern/General/Modern/Linear,41.0,4.2,M,PC,No Online Multiplayer
624,Seduce Me,3.09,,"Jan  2, 2013",,Strategy/General/General,41.0,3.3,AO,PC,1 Player
625,Lets Fish! Hooked On,None,,"Jan 29, 2013",SIMS,Sports/Individual/Nature/Fishing/Fishing,41.0,6.5,E,PSV,-
626,Brigade E5: New Jagged Union,None,,"Oct 17, 2006",Apeiron,Strategy/Turn-Based/Modern/General/Modern,41.0,6.8,M,PC,8  Online
627,Turtle Tale,None,,"May 22, 2014",Saturnine Games,Action/General/Platformer/2D,41.0,-,E,3DS,-
628,Street Supremacy,29.0,0.03,"Feb 28, 2006",Genki,Driving/Racing/Simulation/GT / Street/GT / Street/Automobile,41.0,6.5,E,PSP,1-2
629,Street Power Soccer,17.0,,"Aug 25, 2020",SFL Interactive,Sports/Team/Soccer/Arcade,41.0,-,E,PS4,2
630,Dragon's Lair,None,,"May 18, 2012","Digital Leisure Inc., Digital Leisure",Action/Adventure/Interactive Movie/General/Arcade/Interactive Movie,41.0,6.0,E10+,X360,1 Player
631,American Idol,,,"Nov 11, 2003",Hothouse Creations,Miscellaneous/Rhythm/Music,41.0,4.8,E,PS2,1-4
632,101-in-1 Sports Party Megamix,11.06,0.03,"Jan 13, 2011",Nordcurrent,Sports/General/General,41.0,-,E10+,Wii,No Online Multiplayer
633,007 Legends,18.07,0.34,"Oct 16, 2012","Eurocom Entertainment Software, Eurocom",Action/Shooter/Shooter/First-Person/Modern/Modern/Arcade,41.0,4.1,T,PS3,Up to 12
634,Clash of the Titans,6.57,0.31,"Jul 27, 2010",Game Republic,Action Adventure/Historic/General/Historic,41.0,2.0,T,PS3,No Online Multiplayer
635,0 Day Attack on Earth,None,,"Dec 23, 2009",Gulti,Action/Shooter/Shooter/Third-Person/Sci-Fi/Sci-Fi/Arcade,41.0,4.5,E10+,X360,-
636,Iron Man 2,20.42,0.39,"May  4, 2010",Sega Studios San Francisco,Action/Action Adventure/General/General,41.0,5.3,T,PS3,No Online Multiplayer
637,Dollhouse,31.54,,"May 24, 2019","Creazn, Soedesco",Adventure/General/3D/First-Person,41.0,4.4,M,PS4,Up to 8
638,Star Trek: Shattered Universe,,,"Jan 14, 2004",Starsphere Interactive,Simulation/Sci-Fi/Large Spaceship,41.0,3.9,E,Xbox,1 Player
639,Nickelodeon Kart Racers,24.84,0.13,"Oct 23, 2018","Bamtang, Maximum Games",Racing/Arcade/Automobile,41.0,4.8,E,NS,No Online Multiplayer
640,Way of the Dogg,None,,"May  3, 2013",Echo Peak,General/Action/General,41.0,3.3,T,X360,-
641,4PM,28.08,,"Jul  9, 2014",Bojan Brbora,Adventure/General/3D/First-Person,41.0,4.2,-,PC,-
642,WWII Aces,8.87,0.29,"Mar 21, 2008",Arcade Moon,Simulation/Flight/WWII/WWII/Combat,41.0,5.4,T,Wii,1-2
643,Delta Force: Xtreme 2,9.55,,"May 27, 2009",NovaLogic,Action/General/Shooter/Shooter/First-Person/Tactical/Modern/Modern,40.0,5.0,T,PC,-
644,Slain!,79.0,,"Mar 24, 2016",Wolf Brew Games,Action/Platformer/2D,40.0,5.3,-,PC,No Online Multiplayer
645,Alekhine's Gun,14.39,,"Mar 11, 2016",Maximum Games,Historic/Action Adventure/General,40.0,4.7,-,PC,No Online Multiplayer
646,Tank Beat,None,0.03,"Jun  1, 2007",MileStone Inc.,Action/Simulation/General/General/Vehicle/Combat,40.0,5.4,E10+,DS,4  Online
647,The Polar Express,,,"Nov  2, 2004",Blue Tongue Entertainment,Action Adventure/Fantasy,40.0,4.7,E,GameCube,1 Player
648,Around the World in 80 Days,,,"Jul  5, 2004",Saffire,Action Adventure/Modern,40.0,6.2,E,Game Boy Advance,1 Player
649,Evil Dead: Hail to the King,,,"Mar 28, 2001",Heavy Iron Studios,Action Adventure/Horror/Horror/Survival,40.0,5.2,M,PC,1 Player
650,Naval Assault: The Killing Tide,40.38,0.17,"Jun 15, 2010",Artech Studios,Simulation/Submarine/Submarine/Marine/Combat,40.0,4.5,T,X360,Up to 4
651,The Chaos Engine (2013),41.95,,"Aug 29, 2013",Abstraction Games,Action/Shooter/Shooter/Third-Person/Shoot-'Em-Up/Sci-Fi/Sci-Fi/Top-Down,40.0,7.6,-,PC,-
652,Space Raiders,,,"Apr 19, 2004",Taito Corporation,Action/Shooter/Third-Person/Sci-Fi,40.0,6.2,T,GameCube,1-2
653,Ducati World Racing Challenge,,,"Feb 13, 2001",Attention To Detail,Driving/Racing/GT / Street,40.0,6.8,E,Dreamcast,-
654,Ace Banana,None,,"Oct 13, 2016",TVR,Action/General,40.0,4.3,E10+,PS4,-
655,Screwjumper!,None,,"Nov 14, 2007",Frozen Codebase,Action/General/General,40.0,3.4,E10+,X360,4  Online
656,Made Man: Confessions of the Family Blood,20.5,,"Apr 23, 2007",Silverback Studios,Action Adventure/Modern/General/Modern,40.0,6.0,M,PC,No Online Multiplayer
657,Chronus Arc,39.0,,"Oct  1, 2015",Kemco,Role-Playing/Japanese-Style,40.0,6.1,E10+,3DS,-
658,Adventure Time: Explore the Dungeon Because I DON'T KNOW!,10.26,0.04,"Nov 19, 2013",WayForward,Action Adventure/Fantasy/General/Fantasy,40.0,5.2,E10+,WiiU,-
659,Emergency Mayhem,8.84,0.02,"Apr 15, 2008",Supersonic Software,Driving/Racing/Mission-based/Arcade/Mission-based/Automobile,40.0,4.3,T,Wii,1-4
660,Protothea,None,,"Jun  2, 2008","Digital Builders, Sabarasa Entertainment",Action/Shooter/Shooter/Scrolling/Scrolling/Shoot-'Em-Up/Vertical,40.0,-,E,Wii,1 Player
661,Psychotoxic,,,"Feb 25, 2005",NuClearVision,Action/Shooter/Shooter/First-Person/Fantasy/Fantasy/Arcade,40.0,4.2,M,PC,1 Player
662,ShellShock 2: Blood Trails,10.49,0.0,"Feb 13, 2009",Rebellion,Action/Shooter/Shooter/First-Person/Third-Person/Historic/Historic/Historic/Arcade,40.0,5.3,M,PC,-
663,Underground Pool,None,0.03,"Jan 26, 2007",FrontLine Studios,Sports/Miscellaneous/Parlor/Individual/Billiards/Billiards,40.0,-,E,DS,1-4
664,Freedom: First Resistance,,,"Dec 14, 2000",Red Storm Entertainment,Action Adventure/Sci-Fi/General,40.0,3.2,T,PC,1 Player
665,Eureka Seven Vol. 2: The New Vision,None,0.02,"Apr 23, 2007",Namco Bandai Games America,Action/Shooter/Third-Person/Sci-Fi,40.0,7.6,T,PS2,1 Player
666,Adventure Time: Explore the Dungeon Because I DON'T KNOW!,10.26,0.05,"Nov 19, 2013",WayForward,Action Adventure/Fantasy/General/Fantasy,40.0,4.0,E10+,PS3,No Online Multiplayer
667,Xiaolin Showdown,16.99,,"Nov 15, 2006",BottleRocket Entertainment,Action/Beat-'Em-Up,40.0,-,E10+,Xbox,1-4
668,Painkiller: Hell & Damnation,14.99,0.04,"Nov 26, 2013",The Farm 51,Action/Shooter/Shooter/First-Person/Fantasy/Fantasy/Arcade,40.0,6.4,M,PS3,Up to 8
669,Farming Simulator,49.06,0.42,"Nov 19, 2013",Giants Software,Simulation/General/General/Virtual/Career,40.0,2.9,E,PS3,No Online Multiplayer
670,Escape Dead Island,9.02,0.1,"Nov 18, 2014",Fatshark AB,Action Adventure/Adventure/3D/Survival/Third-Person/Modern,40.0,3.1,M,PS3,No Online Multiplayer
671,Inner Chains,None,,"May 18, 2017",Telepaths Tree,Action/Shooter/First-Person/Arcade,40.0,4.9,-,PC,No Online Multiplayer
672,The Warriors: Street Brawl,100.0,,"Sep 23, 2009",CXTM,Action/Beat-'Em-Up/Beat-'Em-Up/2D,40.0,6.4,T,X360,1-4
673,Brain Boost: Gamma Wave,None,0.15,"Nov 17, 2006","Interchannel, HuneX",Miscellaneous/Edutainment/Edutainment,40.0,-,E,DS,No Online Multiplayer
674,MTV Sports: Skateboarding featuring Andy Macdonald,,,"Sep 12, 2000",Darkblack,Sports/Alternative/Skateboarding,40.0,-,E,PlayStation,-
675,Zatch Bell! Mamodo Fury,19.61,0.01,"Sep 19, 2006",Mechanic Arms,Action/Fighting/3D,40.0,7.8,T,PS2,1-4
676,Blood Drive,27.69,0.12,"Nov  2, 2010",Sidhe Interactive,Simulation/Driving/Racing/General/General/Vehicle/Combat,40.0,6.1,M,X360,Up to 4
677,Prison Break: The Conspiracy,48.18,0.21,"Apr  1, 2010",ZootFly,Adventure/General/General,40.0,4.8,T,X360,No Online Multiplayer
678,Freestyle Street Soccer,,,"Mar 25, 2004",Silicon Dreams,Sports/Traditional/Soccer/Arcade,40.0,-,T,Xbox,1-4
679,Dragon Ball Z: Taiketsu,,,"Nov 24, 2003",Webfoot Technologies,Action/Fighting/2D,40.0,6.0,T,Game Boy Advance,1-2
680,Tamarin,42.69,,"Sep 10, 2020",Chameleon Games,Action/Platformer/3D,40.0,6.6,E10+,PS4,No Online Multiplayer
681,Family Guy: Back to the Multiverse,20.96,0.27,"Nov 20, 2012",Heavy Iron Studios,Action/General/Action Adventure/Fantasy/General/Fantasy,40.0,6.2,M,PS3,No Online Multiplayer
682,The Golden Compass,7.88,0.29,"Dec  4, 2007",Shiny Entertainment,Action Adventure/Fantasy/General/Fantasy,40.0,4.8,E10+,PS3,No Online Multiplayer
683,Scourge: Outbreak,62.3,,"Jul  3, 2013",Tragnarion Studios,Action/Shooter/Shooter/Third-Person/Sci-Fi/Sci-Fi/Arcade,40.0,6.7,M,X360,-
684,MotionSports,4.92,0.69,"Nov  4, 2010",Ubisoft Milan,Sports/General/General,40.0,4.0,T,X360,No Online Multiplayer
685,Looney Tunes: Acme Arsenal,14.86,0.08,"Oct  9, 2007",Red Tribe,Action/Action Adventure/Fantasy/Platformer/Fantasy/3D,40.0,7.1,E10+,X360,2  Online
686,Real Steel,None,,"Oct 12, 2011",Yuke's,Action/Fighting/Fighting/3D/3D,40.0,6.9,E10+,X360,1 Player
687,Deep Black: Reloaded,None,,"Apr 18, 2012",Biart,Action/Shooter/Shooter/Third-Person/Modern/Arcade,39.0,3.8,-,PC,-
688,Battle: Los Angeles,None,,"Mar 11, 2011",Saber Interactive,Action/Shooter/Shooter/First-Person/Sci-Fi/Sci-Fi/Arcade,39.0,4.6,T,X360,-
689,Montague's Mount,None,,"Oct  9, 2013",Polypusher Studios,Action Adventure/Horror/Horror,39.0,5.0,-,PC,-
690,Charlie and the Chocolate Factory,,,"Jul 11, 2005","High Voltage Software, Backbone Entertainment",Action Adventure/Modern,39.0,3.2,E,GameCube,1 Player
691,The Cursed Crusade,14.0,0.15,"Oct 25, 2011",Kylotonn,Action Adventure/Fantasy/General/Fantasy,39.0,4.5,M,X360,2
692,Ultimate Beach Soccer,,,"Nov 10, 2003",Pam Development,Sports/Traditional/Soccer/Arcade,39.0,6.8,E,Xbox,1-4
693,Torino 2006 - the Official Video Game of the XX Olympic Winter Games,42.69,,"Jan 24, 2006",49Games,Sports/Olympic Sports,39.0,7.3,E,PS2,1-4
694,Fantastic Four: Rise of the Silver Surfer,14.95,0.05,"Jun 15, 2007",7 Studios,Action/Action Adventure/General/General,39.0,5.9,T,Wii,1-4
695,Drive Girls,36.17,0.03,"Sep  8, 2017",Tamsoft,Action/General,39.0,5.5,T,PSV,Up to 4
696,Air Raid: This Is Not a Drill!,,,"Jun 18, 2003",Made by Kiddies,Action/Shooter/Shooter/First-Person/Historic/Historic,39.0,6.6,T,PC,-
697,Army Men: Green Rogue,,,"Mar 25, 2001",3DO,Action/Shooter/Third-Person/Fantasy,39.0,5.0,T,PS2,1-2
698,25 to Life,29.64,,"Jan 17, 2006","Ritual Entertainment, Avalanche Software",Action/Shooter/Shooter/Third-Person/Modern/Modern/Arcade,39.0,5.1,M,PC,Up to 16
699,Pocket Racers,14.35,0.01,"Nov 14, 2006","Konami, Blade Interactive",Driving/Racing/Arcade/Arcade/Automobile,39.0,-,E,PSP,6  Online
700,Doctor Who: The Eternity Clock,None,,"May 22, 2012",Supermassive Games,Action Adventure/Sci-Fi/Sci-Fi/General,39.0,6.4,E10+,PS3,-
701,Troll and I,15.86,0.03,"Mar 21, 2017",Maximum Games,Action Adventure/General,39.0,4.3,T,PS4,-
702,Senran Kagura Reflexions,None,0.05,"Sep 13, 2018",Honey Parade Games,Action/Adventure/General,39.0,7.6,M,NS,No Online Multiplayer
703,RollerCoaster Tycoon 3D,33.33,,"Oct 16, 2012",n-Space,Strategy/Tycoon/Management/Tycoon/Business / Tycoon,39.0,2.6,E,3DS,1 Player
704,Brain Boost: Beta Wave,5.06,0.15,"Nov 17, 2006","Interchannel, HuneX",Miscellaneous/Edutainment/Edutainment,39.0,2.5,E,DS,No Online Multiplayer
705,The Polar Express,,,"Nov  2, 2004",Blue Tongue,Action Adventure/Fantasy,39.0,5.9,E,PS2,1 Player
706,Family Guy: Back to the Multiverse,20.96,0.25,"Nov 20, 2012",Heavy Iron Studios,Action/General/Action Adventure/Fantasy/General/Fantasy,39.0,4.9,M,X360,No Online Multiplayer
707,Charlie and the Chocolate Factory,,,"Jul 11, 2005","High Voltage Software, Backbone Entertainment",Action Adventure/Modern,39.0,2.0,E,Xbox,1 Player
708,25 to Life,29.64,0.42,"Jan 17, 2006","Ritual Entertainment, Avalanche Software",Action/Shooter/Third-Person/Modern,39.0,5.2,M,PS2,16  Online
709,Hello Neighbor,15.0,0.24,"Jul 27, 2018",tinyBuild,Adventure/3D/First-Person,39.0,4.3,E10+,NS,No Online Multiplayer
710,Coffeetime Crosswords,63.26,,"Jul 16, 2008","Voltex, Inc.",Miscellaneous/Puzzle/Puzzle/General/Puzzle/Logic/General,39.0,3.4,E,X360,2  Online
711,Ju-on: The Grudge,59.49,0.1,"Oct 13, 2009",FeelPlus,Action Adventure/Horror/Horror/Survival,39.0,5.5,M,Wii,-
712,Thor: God of Thunder,23.49,0.15,"May  3, 2011",Liquid Entertainment,Action/General/General/Beat-'Em-Up/3D,39.0,4.5,T,PS3,No Online Multiplayer
713,R.I.P.D. The Game,None,,"Jul 17, 2013",Old School Games,Action/General/General/Shooter/Third-Person/Sci-Fi/Arcade,39.0,3.4,T,X360,-
714,XIII (Remake),20.45,,"Nov 10, 2020",PlayMagic Ltd,Action/Shooter/First-Person/Arcade,39.0,3.4,M,PS4,No Online Multiplayer
715,Raven Squad: Operation Hidden Dagger,None,0.03,"Aug 25, 2009",Atomic Motion,Action/Strategy/Shooter/Real-Time/General/First-Person/Command/Modern,39.0,3.1,T,PC,-
716,"Monsters, Inc. Scream Arena",,,"Sep 14, 2002",Radical Entertainment,Action/Platformer/3D,39.0,5.9,E,GameCube,-
717,AnaCapri: The Dream,None,,"Sep 12, 2007",S&G Software,Adventure/General/General,39.0,4.2,E10+,PC,1 Player
